,Unnamed: 0,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period,Mandat
9483,9483,Taux10ans,2015-06-29,1263125.0,1269062.5,1255937.5,1262031.25,1262031.25,16934.67,After,Monday,June,no,Obama
9484,9484,Taux10ans,2015-06-26,1254843.75,1256250.0,1249062.5,1250156.25,1250156.25,10768.44,After,Friday,June,no,Obama
9485,9485,Taux10ans,2015-06-25,1257343.75,1258125.0,1252812.5,1255781.25,1255781.25,12688.14,After,Thursday,June,no,Obama
9486,9486,Taux10ans,2015-06-24,1254531.25,1257812.5,1253281.25,1257343.75,1257343.75,11514.66,After,Wednesday,June,no,Obama
9487,9487,Taux10ans,2015-06-23,1257343.75,1257968.75,1252812.5,1254531.25,1254531.25,12035.81,After,Tuesday,June,no,Obama
9488,9488,Taux10ans,2015-06-22,1264375.0,1264843.75,1256875.0,1258281.25,1258281.25,10670.6,After,Monday,June,no,Obama
9489,9489,Taux10ans,2015-06-19,1270000.0,1275000.0,1268750.0,1272656.25,1272656.25,9570.45,After,Friday,June,no,Obama
9490,9490,Taux10ans,2015-06-18,1271875.0,1272187.5,1264687.5,1266406.25,1266406.25,87.19,After,Thursday,June,no,Obama
9491,9491,Taux10ans,2015-06-17,1267187.5,1269375.0,1261093.75,1269062.5,1269062.5,150.92,After,Wednesday,June,no,Obama
9492,9492,Taux10ans,2015-06-16,1264218.75,1267031.25,1263593.75,1266406.25,1266406.25,155.13,After,Tuesday,June,no,Obama
9493,9493,Taux10ans,2015-06-15,1262500.0,1265625.0,1262343.75,1263593.75,1263593.75,100.53,After,Monday,June,no,Obama
9494,9494,Taux10ans,2015-06-12,1262187.5,1264687.5,1259062.5,1260937.5,1260937.5,318.31,After,Friday,June,no,Obama
9495,9495,Taux10ans,2015-06-11,1255625.0,1261562.5,1253125.0,1261406.25,1261406.25,155.57,After,Thursday,June,no,Obama
9496,9496,Taux10ans,2015-06-10,1257343.75,1257812.5,1253593.75,1254843.75,1254843.75,188.86,After,Wednesday,June,no,Obama
9497,9497,Taux10ans,2015-06-09,1261093.75,1263281.25,1256093.75,1259062.5,1259062.5,122.06,After,Tuesday,June,no,Obama
9498,9498,Taux10ans,2015-06-08,1258750.0,1262500.0,1258281.25,1261406.25,1261406.25,250.38,After,Monday,June,no,Obama
9499,9499,Taux10ans,2015-06-05,1266875.0,1266875.0,1255312.5,1259375.0,1259375.0,373.82,After,Friday,June,no,Obama
9500,9500,Taux10ans,2015-06-04,1262812.5,1268125.0,1257812.5,1267031.25,1267031.25,661.31,After,Thursday,June,no,Obama
9501,9501,Taux10ans,2015-06-03,1270312.5,1270937.5,1261250.0,1262500.0,1262500.0,954.03,After,Wednesday,June,no,Obama
9502,9502,Taux10ans,2015-06-02,1276875.0,1276875.0,1269062.5,1270000.0,1270000.0,1464.53,After,Tuesday,June,no,Obama
9503,9503,Taux10ans,2015-06-01,1281406.25,1282968.75,1275156.25,1275625.0,1275625.0,1661.48,After,Monday,June,no,Obama
9504,9504,Taux10ans,2015-05-29,1279687.5,1283281.25,1279375.0,1283125.0,1283125.0,3894.44,After,Friday,May,no,Obama
9505,9505,Taux10ans,2015-05-28,1279062.5,1281093.75,1278125.0,1280312.5,1280312.5,18684.28,After,Thursday,May,no,Obama
9506,9506,Taux10ans,2015-05-27,1278906.25,1279531.25,1275781.25,1278906.25,1278906.25,27377.08,After,Wednesday,May,no,Obama
9507,9507,Taux10ans,2015-05-26,1275312.5,1279531.25,1273281.25,1279062.5,1279062.5,24783.44,After,Tuesday,May,no,Obama
9508,9508,Taux10ans,2015-05-22,1277031.25,1279062.5,1271250.0,1272812.5,1272812.5,12828.18,After,Friday,May,no,Obama
9509,9509,Taux10ans,2015-05-21,1272656.25,1277343.75,1271718.75,1277187.5,1277187.5,13316.58,After,Thursday,May,no,Obama
9510,9510,Taux10ans,2015-05-20,1268750.0,1274375.0,1268593.75,1272656.25,1272656.25,12718.48,After,Wednesday,May,no,Obama
9511,9511,Taux10ans,2015-05-19,1272968.75,1277656.25,1267656.25,1270312.5,1270312.5,16914.02,After,Tuesday,May,no,Obama
9512,9512,Taux10ans,2015-05-18,1279687.5,1280937.5,1272656.25,1273750.0,1273750.0,10401.18,After,Monday,May,no,Obama
9513,9513,Taux10ans,2015-05-15,1274062.5,1281406.25,1274062.5,1280312.5,1280312.5,12128.25,After,Friday,May,no,Obama
9514,9514,Taux10ans,2015-05-14,1269218.75,1275000.0,1268437.5,1273906.25,1273906.25,14851.18,After,Thursday,May,no,Obama
9515,9515,Taux10ans,2015-05-13,1270781.25,1276718.75,1268750.0,1269843.75,1269843.75,19454.4,After,Wednesday,May,no,Obama
9516,9516,Taux10ans,2015-05-12,1268125.0,1272187.5,1262031.25,1270468.75,1270468.75,20997.25,After,Tuesday,May,no,Obama
9517,9517,Taux10ans,2015-05-11,1277968.75,1280000.0,1267968.75,1268906.25,1268906.25,13291.72,After,Monday,May,no,Obama
9518,9518,Taux10ans,2015-05-08,1273281.25,1282031.25,1272343.75,1278281.25,1278281.25,16781.06,After,Friday,May,no,Obama
9519,9519,Taux10ans,2015-05-07,1269843.75,1275156.25,1264218.75,1273906.25,1273906.25,18881.0,After,Thursday,May,no,Obama
9520,9520,Taux10ans,2015-05-06,1273906.25,1274843.75,1269062.5,1270937.5,1270937.5,16140.71,After,Wednesday,May,no,Obama
9521,9521,Taux10ans,2015-05-05,1277187.5,1279687.5,1272500.0,1274218.75,1274218.75,15028.48,After,Tuesday,May,no,Obama
9522,9522,Taux10ans,2015-05-04,1278750.0,1280781.25,1275937.5,1277656.25,1277656.25,8809.95,After,Monday,May,no,Obama
9523,9523,Taux10ans,2015-05-01,1284531.25,1284531.25,1277343.75,1277812.5,1277812.5,8906.06,After,Friday,May,no,Obama
9524,9524,Taux10ans,2015-04-30,1285000.0,1286406.25,1278125.0,1283750.0,1283750.0,19733.29,After,Thursday,April,no,Obama
9525,9525,Taux10ans,2015-04-29,1287343.75,1289062.5,1280937.5,1285156.25,1285156.25,20267.14,After,Wednesday,April,no,Obama
9526,9526,Taux10ans,2015-04-28,1293593.75,1294062.5,1287031.25,1289531.25,1289531.25,11260.38,After,Tuesday,April,no,Obama
9527,9527,Taux10ans,2015-04-27,1294218.75,1295781.25,1291250.0,1293125.0,1293125.0,6970.63,After,Monday,April,no,Obama
9528,9528,Taux10ans,2015-04-24,1290625.0,1294687.5,1289062.5,1293906.25,1293906.25,10657.45,After,Friday,April,no,Obama
9529,9529,Taux10ans,2015-04-23,1288281.25,1292031.25,1287343.75,1291406.25,1291406.25,12115.09,After,Thursday,April,no,Obama
9530,9530,Taux10ans,2015-04-22,1294062.5,1295312.5,1287031.25,1288593.75,1288593.75,11755.89,After,Wednesday,April,no,Obama
9531,9531,Taux10ans,2015-04-21,1295312.5,1297187.5,1293125.0,1293593.75,1293593.75,7075.22,After,Tuesday,April,no,Obama
9532,9532,Taux10ans,2015-04-20,1295937.5,1297968.75,1294375.0,1295312.5,1295312.5,7891.43,After,Monday,April,no,Obama
9533,9533,Taux10ans,2015-04-17,1295781.25,1299687.5,1293906.25,1298125.0,1298125.0,11771.45,After,Friday,April,no,Obama
9534,9534,Taux10ans,2015-04-16,1295000.0,1297500.0,1292656.25,1296875.0,1296875.0,11694.25,After,Thursday,April,no,Obama
9535,9535,Taux10ans,2015-04-15,1293437.5,1296250.0,1292500.0,1294375.0,1294375.0,7620.83,After,Wednesday,April,no,Obama
9536,9536,Taux10ans,2015-04-14,1290937.5,1297031.25,1290468.75,1293125.0,1293125.0,11687.21,After,Tuesday,April,no,Obama
9537,9537,Taux10ans,2015-04-13,1288437.5,1290937.5,1285781.25,1289843.75,1289843.75,7745.85,After,Monday,April,no,Obama
9538,9538,Taux10ans,2015-04-10,1288281.25,1290937.5,1287500.0,1288125.0,1288125.0,8165.0,After,Friday,April,no,Obama
9539,9539,Taux10ans,2015-04-09,1292500.0,1295312.5,1287500.0,1288437.5,1288437.5,10158.18,After,Thursday,April,no,Obama
9540,9540,Taux10ans,2015-04-08,1293906.25,1295468.75,1291093.75,1293593.75,1293593.75,9002.28,After,Wednesday,April,no,Obama
9541,9541,Taux10ans,2015-04-07,1294375.0,1295000.0,1291250.0,1293593.75,1293593.75,8064.36,After,Tuesday,April,no,Obama
9542,9542,Taux10ans,2015-04-06,1299062.5,1300312.5,1293437.5,1294218.75,1294218.75,5173.42,After,Monday,April,no,Obama
9543,9543,Taux10ans,2015-04-02,1294218.75,1297187.5,1290781.25,1291718.75,1291718.75,8715.22,After,Thursday,April,no,Obama
9544,9544,Taux10ans,2015-04-01,1289062.5,1295156.25,1287500.0,1293750.0,1293750.0,11385.78,After,Wednesday,April,no,Obama
9545,9545,Taux10ans,2015-03-31,1287187.5,1289843.75,1285625.0,1289062.5,1289062.5,10855.43,After,Tuesday,March,no,Obama
9546,9546,Taux10ans,2015-03-30,1285468.75,1287656.25,1284375.0,1285937.5,1285937.5,8209.66,After,Monday,March,no,Obama
9547,9547,Taux10ans,2015-03-27,1283906.25,1287031.25,1282500.0,1286875.0,1286875.0,9497.36,After,Friday,March,no,Obama
9548,9548,Taux10ans,2015-03-26,1287187.5,1290625.0,1281718.75,1282343.75,1282343.75,13340.16,After,Thursday,March,no,Obama
9549,9549,Taux10ans,2015-03-25,1291562.5,1293906.25,1286875.0,1288125.0,1288125.0,10083.92,After,Wednesday,March,no,Obama
9550,9550,Taux10ans,2015-03-24,1288750.0,1292187.5,1287500.0,1290937.5,1290937.5,9759.35,After,Tuesday,March,no,Obama
9551,9551,Taux10ans,2015-03-23,1286875.0,1289375.0,1286093.75,1288437.5,1288437.5,7453.65,After,Monday,March,no,Obama
9552,9552,Taux10ans,2015-03-20,1288437.5,1292656.25,1288437.5,1292187.5,1292187.5,7957.54,After,Friday,March,no,Obama
9553,9553,Taux10ans,2015-03-19,1293593.75,1295468.75,1287187.5,1288125.0,1288125.0,214.03,After,Thursday,March,no,Obama
9554,9554,Taux10ans,2015-03-18,1281875.0,1294531.25,1281562.5,1291562.5,1291562.5,259.11,After,Wednesday,March,no,Obama
9555,9555,Taux10ans,2015-03-17,1279843.75,1282812.5,1279843.75,1281093.75,1281093.75,158.06,After,Tuesday,March,no,Obama
9556,9556,Taux10ans,2015-03-16,1278125.0,1281406.25,1277812.5,1278437.5,1278437.5,114.09,After,Monday,March,no,Obama
9557,9557,Taux10ans,2015-03-13,1276093.75,1280000.0,1274375.0,1277656.25,1277656.25,61.45,After,Friday,March,no,Obama
9558,9558,Taux10ans,2015-03-12,1276093.75,1282656.25,1275625.0,1278281.25,1278281.25,159.33,After,Thursday,March,no,Obama
9559,9559,Taux10ans,2015-03-11,1276093.75,1277187.5,1272656.25,1276093.75,1276093.75,117.22,After,Wednesday,March,no,Obama
9560,9560,Taux10ans,2015-03-10,1271093.75,1277031.25,1270156.25,1275625.0,1275625.0,299.38,After,Tuesday,March,no,Obama
9561,9561,Taux10ans,2015-03-09,1267343.75,1271562.5,1266718.75,1270937.5,1270937.5,496.6,After,Monday,March,no,Obama
9562,9562,Taux10ans,2015-03-06,1276875.0,1281718.75,1266250.0,1267500.0,1267500.0,387.63,After,Friday,March,no,Obama
9563,9563,Taux10ans,2015-03-05,1276406.25,1278281.25,1273906.25,1277187.5,1277187.5,744.62,After,Thursday,March,no,Obama
9564,9564,Taux10ans,2015-03-04,1275156.25,1277500.0,1273906.25,1275625.0,1275625.0,617.27,After,Wednesday,March,no,Obama
9565,9565,Taux10ans,2015-03-03,1278125.0,1278593.75,1274375.0,1274687.5,1274687.5,622.09,After,Tuesday,March,no,Obama
9566,9566,Taux10ans,2015-03-02,1284062.5,1285000.0,1276875.0,1277656.25,1277656.25,1698.18,After,Monday,March,no,Obama
9567,9567,Taux10ans,2015-02-27,1282343.75,1284843.75,1280156.25,1284218.75,1284218.75,3547.93,After,Friday,February,no,Obama
9568,9568,Taux10ans,2015-02-26,1287031.25,1290312.5,1280937.5,1282812.5,1282812.5,14422.86,After,Thursday,February,no,Obama
9569,9569,Taux10ans,2015-02-25,1287031.25,1288906.25,1285156.25,1287187.5,1287187.5,20198.21,After,Wednesday,February,no,Obama
9570,9570,Taux10ans,2015-02-24,1280312.5,1287812.5,1275781.25,1286875.0,1286875.0,24714.25,After,Tuesday,February,no,Obama
9571,9571,Taux10ans,2015-02-23,1275000.0,1280468.75,1274218.75,1280156.25,1280156.25,13801.03,After,Monday,February,no,Obama
9572,9572,Taux10ans,2015-02-20,1275468.75,1282343.75,1273125.0,1274062.5,1274062.5,15476.08,After,Friday,February,no,Obama
9573,9573,Taux10ans,2015-02-19,1279687.5,1282500.0,1275000.0,1275937.5,1275937.5,12305.99,After,Thursday,February,no,Obama
9574,9574,Taux10ans,2015-02-18,1273593.75,1282500.0,1270625.0,1280156.25,1280156.25,16271.63,After,Wednesday,February,no,Obama
9575,9575,Taux10ans,2015-02-17,1280468.75,1284375.0,1271406.25,1272500.0,1272500.0,16520.53,After,Tuesday,February,no,Obama
9576,9576,Taux10ans,2015-02-13,1284375.0,1285000.0,1280468.75,1282343.75,1282343.75,9171.49,After,Friday,February,no,Obama
9577,9577,Taux10ans,2015-02-12,1281562.5,1285937.5,1278593.75,1284218.75,1284218.75,14862.45,After,Thursday,February,no,Obama
9578,9578,Taux10ans,2015-02-11,1283750.0,1285937.5,1280000.0,1283593.75,1283593.75,11166.08,After,Wednesday,February,no,Obama
9579,9579,Taux10ans,2015-02-10,1284375.0,1285625.0,1281250.0,1283593.75,1283593.75,12618.13,After,Tuesday,February,no,Obama
9580,9580,Taux10ans,2015-02-09,1286093.75,1291093.75,1283437.5,1286093.75,1286093.75,11272.92,After,Monday,February,no,Obama
9581,9581,Taux10ans,2015-02-06,1297968.75,1303593.75,1284687.5,1287187.5,1287187.5,18129.69,After,Friday,February,no,Obama
9582,9582,Taux10ans,2015-02-05,1304375.0,1306250.0,1296562.5,1298593.75,1298593.75,11962.06,After,Thursday,February,no,Obama
9583,9583,Taux10ans,2015-02-04,1299687.5,1304843.75,1295781.25,1300000.0,1300000.0,15470.15,After,Wednesday,February,no,Obama
9584,9584,Taux10ans,2015-02-03,1309218.75,1310468.75,1298906.25,1300625.0,1300625.0,13693.66,After,Tuesday,February,no,Obama
9585,9585,Taux10ans,2015-02-02,1310468.75,1311093.75,1305625.0,1309218.75,1309218.75,12551.26,After,Monday,February,no,Obama
9586,9586,Taux10ans,2015-01-30,1302031.25,1311718.75,1301250.0,1308750.0,1308750.0,17195.55,After,Friday,January,no,Obama
9587,9587,Taux10ans,2015-01-29,1304218.75,1305312.5,1299062.5,1301875.0,1301875.0,12825.74,After,Thursday,January,no,Obama
9588,9588,Taux10ans,2015-01-28,1296562.5,1306250.0,1295000.0,1304687.5,1304687.5,12887.77,After,Wednesday,January,no,Obama
9589,9589,Taux10ans,2015-01-27,1295468.75,1301718.75,1295000.0,1296562.5,1296562.5,11829.96,After,Tuesday,January,no,Obama
9590,9590,Taux10ans,2015-01-26,1300000.0,1301875.0,1293750.0,1295000.0,1295000.0,9049.8,After,Monday,January,no,Obama
9591,9591,Taux10ans,2015-01-23,1293125.0,1300156.25,1292187.5,1296718.75,1296718.75,11793.67,After,Friday,January,no,Obama
9592,9592,Taux10ans,2015-01-22,1293593.75,1298437.5,1287343.75,1291250.0,1291250.0,16984.94,After,Thursday,January,no,Obama
9593,9593,Taux10ans,2015-01-21,1299375.0,1301406.25,1292812.5,1294375.0,1294375.0,15676.21,After,Wednesday,January,no,Obama
9594,9594,Taux10ans,2015-01-20,1298125.0,1303437.5,1296562.5,1298593.75,1298593.75,13496.92,After,Tuesday,January,no,Obama
9595,9595,Taux10ans,2015-01-16,1307500.0,1309375.0,1297343.75,1298593.75,1298593.75,16098.59,After,Friday,January,no,Obama
9596,9596,Taux10ans,2015-01-15,1295937.5,1309375.0,1292031.25,1303437.5,1303437.5,18763.23,After,Thursday,January,no,Obama
9597,9597,Taux10ans,2015-01-14,1292656.25,1302343.75,1292031.25,1297656.25,1297656.25,19939.23,After,Wednesday,January,no,Obama
9598,9598,Taux10ans,2015-01-13,1291093.75,1295468.75,1288437.5,1293125.0,1293125.0,16614.73,After,Tuesday,January,no,Obama
9599,9599,Taux10ans,2015-01-12,1287812.5,1291406.25,1285312.5,1290625.0,1290625.0,8404.9,After,Monday,January,no,Obama
9600,9600,Taux10ans,2015-01-09,1281093.75,1288437.5,1280625.0,1285781.25,1285781.25,14518.75,After,Friday,January,no,Obama
9601,9601,Taux10ans,2015-01-08,1283125.0,1283750.0,1279687.5,1281093.75,1281093.75,9417.43,After,Thursday,January,no,Obama
9602,9602,Taux10ans,2015-01-07,1285000.0,1286875.0,1280156.25,1284687.5,1284687.5,14817.57,After,Wednesday,January,no,Obama
9603,9603,Taux10ans,2015-01-06,1277500.0,1291093.75,1277343.75,1283593.75,1283593.75,17398.06,After,Tuesday,January,no,Obama
9604,9604,Taux10ans,2015-01-05,1271562.5,1278437.5,1270468.75,1277656.25,1277656.25,9018.19,After,Monday,January,no,Obama
9605,9605,Taux10ans,2015-01-02,1266093.75,1273281.25,1264062.5,1271562.5,1271562.5,7680.78,After,Friday,January,no,Obama
9606,9606,Taux10ans,2014-12-31,1266093.75,1268125.0,1265625.0,1267968.75,1267968.75,2701.32,After,Wednesday,December,yes,Obama
9607,9607,Taux10ans,2014-12-30,1263750.0,1267500.0,1263750.0,1265781.25,1265781.25,4190.43,After,Tuesday,December,yes,Obama
9608,9608,Taux10ans,2014-12-29,1260000.0,1264843.75,1259687.5,1263906.25,1263906.25,4342.05,After,Monday,December,yes,Obama
9609,9609,Taux10ans,2014-12-26,1259843.75,1261093.75,1259218.75,1260156.25,1260156.25,1650.55,After,Friday,December,yes,Obama
9610,9610,Taux10ans,2014-12-24,1259843.75,1261875.0,1256562.5,1259531.25,1259531.25,3414.93,After,Wednesday,December,yes,Obama
9611,9611,Taux10ans,2014-12-23,1267187.5,1267968.75,1259062.5,1260000.0,1260000.0,5479.09,After,Tuesday,December,yes,Obama
9612,9612,Taux10ans,2014-12-22,1266875.0,1268281.25,1265156.25,1267031.25,1267031.25,4275.37,After,Monday,December,yes,Obama
9613,9613,Taux10ans,2014-12-19,1269375.0,1272812.5,1268125.0,1271406.25,1271406.25,8061.38,After,Friday,December,yes,Obama
9614,9614,Taux10ans,2014-12-18,1274218.75,1277031.25,1269062.5,1270156.25,1270156.25,145.18,After,Thursday,December,yes,Obama
9615,9615,Taux10ans,2014-12-17,1282500.0,1282500.0,1274062.5,1274375.0,1274375.0,131.88,After,Wednesday,December,yes,Obama
9616,9616,Taux10ans,2014-12-16,1278593.75,1287031.25,1278437.5,1281093.75,1281093.75,101.5,After,Tuesday,December,yes,Obama
9617,9617,Taux10ans,2014-12-15,1281093.75,1282187.5,1276250.0,1277031.25,1277031.25,300.7,After,Monday,December,yes,Obama
9618,9618,Taux10ans,2014-12-12,1273750.0,1282031.25,1273750.0,1279531.25,1279531.25,224.5,After,Friday,December,yes,Obama
9619,9619,Taux10ans,2014-12-11,1277812.5,1278437.5,1270937.5,1273593.75,1273593.75,410.24,After,Thursday,December,yes,Obama
9620,9620,Taux10ans,2014-12-10,1270937.5,1277500.0,1270937.5,1276250.0,1276250.0,195.42,After,Wednesday,December,yes,Obama
9621,9621,Taux10ans,2014-12-09,1267343.75,1273906.25,1267031.25,1271406.25,1271406.25,162.24,After,Tuesday,December,yes,Obama
9622,9622,Taux10ans,2014-12-08,1264531.25,1269375.0,1261875.0,1267968.75,1267968.75,193.76,After,Monday,December,yes,Obama
9623,9623,Taux10ans,2014-12-05,1272343.75,1272343.75,1263593.75,1265156.25,1265156.25,383.0,After,Friday,December,yes,Obama
9624,9624,Taux10ans,2014-12-04,1269218.75,1272187.5,1267500.0,1271093.75,1271093.75,447.98,After,Thursday,December,yes,Obama
9625,9625,Taux10ans,2014-12-03,1269218.75,1270156.25,1267656.25,1268906.25,1268906.25,829.3,After,Wednesday,December,yes,Obama
9626,9626,Taux10ans,2014-12-02,1273906.25,1274218.75,1268906.25,1269531.25,1269531.25,1167.36,After,Tuesday,December,yes,Obama
9627,9627,Taux10ans,2014-12-01,1278437.5,1280625.0,1272968.75,1275156.25,1275156.25,2371.16,After,Monday,December,yes,Obama
9628,9628,Taux10ans,2014-11-28,1272968.75,1277812.5,1272812.5,1276562.5,1276562.5,2347.61,After,Friday,November,yes,Obama
9629,9629,Taux10ans,2014-11-26,1271093.75,1274062.5,1270937.5,1273593.75,1273593.75,14854.73,After,Wednesday,November,yes,Obama
9630,9630,Taux10ans,2014-11-25,1267812.5,1271562.5,1266875.0,1271250.0,1271250.0,27407.79,After,Tuesday,November,yes,Obama
9631,9631,Taux10ans,2014-11-24,1266875.0,1268750.0,1265156.25,1267812.5,1267812.5,17778.39,After,Monday,November,yes,Obama
9632,9632,Taux10ans,2014-11-21,1265156.25,1267187.5,1263593.75,1266875.0,1266875.0,11333.66,After,Friday,November,yes,Obama
9633,9633,Taux10ans,2014-11-20,1263437.5,1268125.0,1263437.5,1265625.0,1265625.0,16062.09,After,Thursday,November,yes,Obama
9634,9634,Taux10ans,2014-11-19,1266562.5,1267031.25,1262656.25,1263906.25,1263906.25,11512.41,After,Wednesday,November,yes,Obama
9635,9635,Taux10ans,2014-11-18,1265000.0,1267343.75,1264687.5,1266406.25,1266406.25,8433.64,After,Tuesday,November,yes,Obama
9636,9636,Taux10ans,2014-11-17,1266093.75,1270000.0,1264218.75,1264687.5,1264687.5,9938.52,After,Monday,November,yes,Obama
9637,9637,Taux10ans,2014-11-14,1265156.25,1267500.0,1261718.75,1266875.0,1266875.0,11703.9,After,Friday,November,yes,Obama
9638,9638,Taux10ans,2014-11-13,1262187.5,1265468.75,1261562.5,1264843.75,1264843.75,10468.15,After,Thursday,November,yes,Obama
9639,9639,Taux10ans,2014-11-12,1261875.0,1266250.0,1261093.75,1263281.25,1263281.25,10118.49,After,Wednesday,November,yes,Obama
9640,9640,Taux10ans,2014-11-11,1262656.25,1263437.5,1260625.0,1261093.75,1261093.75,2281.53,After,Tuesday,November,yes,Obama
9641,9641,Taux10ans,2014-11-10,1266718.75,1270156.25,1262500.0,1262656.25,1262656.25,9457.26,After,Monday,November,yes,Obama
9642,9642,Taux10ans,2014-11-07,1260000.0,1267500.0,1258437.5,1266562.5,1266562.5,16051.86,After,Friday,November,yes,Obama
9643,9643,Taux10ans,2014-11-06,1263281.25,1264687.5,1259062.5,1260625.0,1260625.0,11632.68,After,Thursday,November,yes,Obama
